name,latitude,longitude
Upian River,7.36444,125.31778
Upian,7.36639,125.31944
Upi,17.1,121.85
Upi,17.08111,121.83667
Upi,17.08262,121.83453
Upi,7.02583,124.16667
Upi,6.95964,124.11641
Upao Hill,11.3826,124.3373
Mount Upao,11.6599,122.136
Mount Upao,11.3064,123.0904
Mount Upao,11.11667,122.8
Mount Upao,10.82905,122.221
Upalen Creek,7.88333,124.96667
Upa,13.9669,121.1138
U-og,9.9833,124.0595
Unzad,15.91889,120.53917
Amutay Point,12.3792,123.2526
Unog River,13.8,121.3
Unkat,15.8684,120.2938
Kalilayan River,13.8414,121.97291
Unison Islets,10.336,122.5778
Unison Island,10.3335,122.5883
Unisan,13.84132,121.97522
Unisan,13.86667,121.98333
Union River,9.76667,126.11667
Union Reef,14.75,121.85
Union,18.56328,121.04881
Union,17.12084,121.76964
Union,16.91667,120.43333
Union,13.8441,123.3145
Union,12.904,124.0902
Union,11.92611,121.96444
Union,11.7612,121.8963
Union,10.88333,124.98333
Union,10.6695,124.3252
Union,10.6557,124.9325
Union,10.5629,124.9691
Union,10.3338,124.9712
Union,10.0475,124.5151
Union,9.75667,126.11028
Union,9.63333,123.86667
Union,9.27944,126.00722
Union,8.00651,126.39057
Union,7.80722,126.04972
Unidos,11.90677,122.00051
Unidos,10.6056,124.3278
Unidos,8.98389,126.2075
Unidos,8.5942,123.668
Unidad,8.53556,126.22865
Unib Island,10.0161,125.5224
Ungut,14.9262,120.6926
Ungus Ungus,4.65861,119.47603
Ungus Mataha,7.0344,118.4625
Ungus Matata,5.1386,120.3465
Ungot,15.45195,120.62493
Ungol,16.68917,121.08414
Ungib,15.972,120.787
Ungca,10.75,122.55
Ungay River,11.45,125.5
Ungay Point,13.1797,124.2194
Ungay,11.45,125.48333
Ungas Moluha,5.45,120.75
Uñgap,7.23333,124.26667
Mount Ungao,10.65,122.06667
Ungao,7.1,124.65
Ungalu,18.31667,121.28333
Ungale,11.7038,124.458
Ungab,15.80249,120.62258
Undague,12.23076,121.05901
Uncas,9.74333,118.67944
Unaul River,14.9437,120.6354
Mount Unapan,7.18333,125.31667
Unapan,7.23333,125.36667
Unamao Island,9.37556,125.99639
Una-Malala,6.75028,124.87
Unag,17.8186,121.70373
Umugan,7.31667,125.45
Umubi,16.01667,121.3
Umpukan,15.07075,121.01192
Umnap,17.58333,120.98333
Umlit Creek,11.40011,122.27941
Mount Umkalang,16.35654,120.69844
Umiray River,15.2073,121.4286
Umiray River,14.86667,121.35
Umiray,15.2206,121.4111
Umingan,15.90021,120.79841
Umingan,10.81493,122.41482
Umingan,15.91103,120.79996
Uminay River,15.21667,121.41667
Umilig,10.7,122.68333
Umilig,10.706,122.714
Umbog,17.78333,121.3
Umbakanan River,6.66667,125.38333
Umbago,13.56667,122.41667
Umayan River,8.18056,125.89083
Umayam River,7.98333,125.43333
Umaya,15.0061,120.1356
Umas Point,11.4704,124.4613
Umasa Creek,7.97951,125.89798
Umapokapo,13.002,123.6811
Umanum Point,8.845,126.33444
Umangan,15.79774,120.28604
Umando,15.86868,120.46181
Umanday Centro,15.938,120.2153
Umanap,17.58333,121.03333
Umalantin Point,10.53333,122.06667
Umalag River,8.48528,124.72528
Umalagan River,10.01667,118.76667
Umalag,9.11667,125.96667
Umalag,9.0086,125.94
Umalag,8.48639,124.73111
Umala,15.71667,121.18333
Umagos,8.80806,124.81639
Umagol River,14.5978,120.3865
Umaganhan,11.3292,124.377
Umabay Point,12.27034,123.73681
Umabay,12.30954,123.67961
Uma,17.64821,121.37745
Uma,17.60271,121.34455
Uma,17.35,121.1497
Ulo Ugaga,7.51861,125.24278
Ulut River,11.99472,125.4525
Ulunan River,6.86667,124.83333
Uluman River,7.43333,124.9
Ul-ulingen,17.45,120.61667
Ulugan Bay,10.085,118.79694
Ulugan,10.05,118.8
Ultra Island,5.1571,120.28
Ulot River,11.98333,125.45
Kidayan,6.41013,124.23597
Ul-oling,17.14111,120.60361
Ulog Creek,9.3088,123.2145
Uloc Point,11.96667,124.4
Uliuli,9.86528,124.08444
Uli River,15.9592,119.824
Ulipanan,14.3165,122.5914
Uling Creek,17.4911,121.03734
Ulingao River,9.8843,122.8827
Mount Uling,10.29758,123.7146
Uling,10.28048,123.71
Uliliug River,8.7,125.58333
Ulilang,12.3916,123.5875
Ulian River,11.1009,122.5134
Uli,15.9593,119.8204
Uldugan,16.42389,121.73556
Uldugan,14.32086,120.91466
Ulbujan,9.88333,123.86667
Ulbojan,9.63444,124.34
Ulbohan,10.918,123.3979
Ulay River,10.49746,123.2668
Uyalas,17.8131,120.4794
Olay River,10.36407,123.2992
Ulayan River,7.75026,124.72166
Ulayan,11.11667,122.61667
Ulaunan River,10.9039,123.49
Ulat Segundo,14.14777,120.98859
Ulat,14.15335,120.98837
Ula-ogan,11.25,122.55
Ulan River,13.5,121.85
Ulan Point,13.505,121.8455
Ulaniban,13.5981,122.9269
Ulango River,13.0247,120.9507
Ulango,14.13414,121.11069
Ulanga,13.15,120.68333
Ulandigon,6.76106,124.51889
Ulandang,7.03861,124.49389
Ulan Bay,13.51139,121.84944
Ulalikan Point,15.087,121.5031
Ulalikan Creek,15.0839,121.4999
Ulalay River,13.5,120.51667
Ulaitan Point,10.24,123.31944
Ula,7.13222,125.49222
Mount Ukan,5.9041,121.2479
Uja,16.91667,121.05
Uines,7.21667,125.41667
Uja,16.91656,121.04474
Uguis Island,12.1066,125.4877
Uguis,17.8897,120.5726
Uguia,11.16472,124.76417
Ugues,10.3392,125.5562
Uguep,16.94805,121.89884
Mount Ugu,16.3194,120.8027
Ugtong,17.08333,121.25
Mount Ugsud,10.8969,122.3671
Ugsud,11.636,122.3197
Mount Ugsip,11.5685,122.3416
Ugpong,9.63353,124.00339
Ugong,14.5818,121.076
Ugong Norte,14.5925,121.0712
Ugong,14.7,121
Ugnisan,11.9285,119.9023
Ughay,10.31667,123.91667
Ugdongan Mountain Range,8.14694,124.26833
Ugbong,6.48611,122.19111
Ugbo,10.8822,122.352
Ugat Pajo,13.8,120.2
Ugasan,11.08861,122.76333
Ugamut Island,12.55,124.48333
Ugalingan,7.15694,124.80083
Ugad,17.437,121.77483
Ugad,17.3075,121.80042
Ugac,17.7725,121.71722
Ugac Sur,17.61325,121.71583
Lake Uyaan,7.86132,124.059
Upli,14.09072,120.86002
Ueg,16.8689,122.02578
Ududiao,17.46573,120.81185
Udsudan,7.21667,124.3
Udlom,10.76864,123.97705
Udeo,16.21599,120.50292
Udia,14.2229,121.5251
Uddiawan,16.55888,121.15124
Udañguen,7.26667,124.21667
Odala,13.4776,120.8223
Mount Udahan,9.66417,123.99031
Udaca,6.73667,125.34306
Ucab,17.43333,120.68333
Bunkoyan Ubos,9.6019,124.12882
Ubuol,16.75357,121.04894
Ubungan River,12.4473,123.5387
Ubungan Creek,12.4427,123.5351
Ubungan,14.21667,122.86667
Ubungan,12.4324,123.5098
Ubun,10.84639,125.00083
Ubujan,9.68833,123.85932
Ubugun Point,11.20897,119.34419
Ubugun Bay,11.21286,119.34384
Ubug,18.26667,120.96667
Mount Ubudan,10.8162,122.0304
Ubuag,16.91667,121.06667
Ubojan,9.8847,124.0837
Ubojan,9.85,123.8
Obuhan,9.8111,123.8844
Ubo,12.4478,123.7337
Ubo,12.29333,123.625
Obo,11.6405,124.7567
Ubihan,14.739,120.9272
Ubian Channel,5.16667,120.46667
Ubian,11,122.38333
Ubian,10.9737,122.4101
Ubbog,17.8663,120.4964
Ubbog,17.24792,120.44484
Ubbog,16.886,120.4413
Ubbog,16.7747,120.3454
Ubay River,10.1,124.88333
Ubayan,11.41667,124.88333
Isla de Ubay,10.01667,123.95
Ubay,10.056,124.47294
Ubay Airport,10.05895,124.4254
Ubay,10,124.46667
Ubaub,9.9425,123.54829
Ubat,15.5757,119.9869
Uban Point,11.3724,124.9798
Ubang,14.32231,122.49212
Ubang,10.95,122.63333
Ubanan,17.21667,120.7
Uban,15.8526,120.3535
Uban,11.3704,124.9749
Uban,7.6822,123.9713
Ubaldo Reef,11.2,119.81667
Ubagon,10.55694,123.78167
Ubagan,16.2719,120.3823
Uba Estero,9.76667,125.53333
Uba,9.29361,126.19556
Uaydajon Island,11.6376,123.372
Uayang,10.65,122.23333
Apatot River,17.9589,120.4738
Uauang-Tuliao,17.37941,121.77128
Uauang Baliti,14.05389,121.07389
Wawang,18.3373,121.5275
Uatu Point,7.89636,124.22025
Uariuri,10.883,122.5778
Uao,7.63333,124.78333
Uanivan Island,6.83222,126.27418
Uangon Creek,6.7,126.08333
Ualog,13.28439,121.31022
Ualog,10.674,122.0085
Ualog,10.57396,123.3933
Ualang,11.05,122.46667
Uala Islands,14.9179,122.1634
Wain River,14.4536,120.4235
Uagsim River,15.9401,120.8578
Uag Point,10.5443,123.7042
Uacuac Islands,11.6628,124.9731
Uacon,15.6787,119.9403
Mount Uac,12.20735,123.65991
Tyan,16.45907,120.63329
Tyabanan Ridge,9.5101,122.6155
Tyabanan River,9.4179,122.6304
Two-Fathom Patch,13.56667,124.25
Twin Rocks,14.4647,122.8465
Twin Rocks,12.06667,121.35
Twin Rocks,11.81667,124.68333
Twin Rocks,5.2979,120.4703
Twin Pinnacle Rocks,5.33333,120.56667
Twin Peaks,17.8454,122.1018
Twin Peaks,16.28196,120.56955
Twin Peaks,14.87469,120.08773
Twin Islands,10.0808,125.487
Tuyungan,11.13333,122.61667
Tayuman River,10.0773,122.8495
Tayuman,10.0717,122.8596
Tuyuman,10.01667,122.83333
Tuyum,9.9769,122.5582
Tuyo River,14.7,120.53333
Tuyon-Tuyon,14.0118,120.7396
Dyokon,10.1547,123.5867
Tuyo Creek,18.26667,121.88333
Fuyo,17.13314,121.92454
Tuyo,14.69389,120.53861
Mount Tuyas,10.81295,122.2579
Tuy-an West,10.9,122.43333
Tuyan River,6.00417,125.28778
Tuyan Point,6.00472,125.28806
Tuyangan,17.8,120.93333
Tuyangan,16.63111,120.74833
Tuyang,5.92139,121.1375
Tuy-an East,10.9,122.43333
Tuyan,10.9381,122.4486
Tutan,10.22838,123.7674
Tuyan,6,125.28333
Tuyagan,18.11667,121.1
Toyabang,8.4832,123.7844
Tuya,10.6194,125.0318
Tuy,14.1519,121.4529
Tuy,14.10424,121.40669
Tuy,14.0183,120.7296
Tuy,14.01056,120.72833
Tuway Creek,10.0722,123.2529
Tuway,10.0754,123.2537
Tuva,14.81667,120.95
Tuung,18.16251,121.14109
Tuturinguen Point,10.20333,118.92278
Tutu Point,5.90306,121.23389
Mount Tutun,16.46667,121.36667
Tutulo,14.46667,121.2
Tutupika Island,5.51623,120.95317
Totobigan,11.81222,125.1
Tutubigan,11.83972,125.06139
Tutu Bay,5.93414,121.19897
Tulay River,10.2414,123.5707
Mount Tutay,7.88333,124.01667
Tutay,10.2463,123.5805
Tutalulaan,11.05,122.68333
Tutac Estero,6.0386,121.9337
Tusk Peak,12.6799,120.9938
Tausan Bongo Island,5.13,119.80833
Turung Island,10.88721,119.29856
Turung Bay,10.87785,119.2859
Turud,17.24543,121.77294
Turtle Islands,6.18681,118.12122
Turtle Bay,9.65,118.71667
Turotanglad Point,12.03155,124.17621
Turonan River,7.41556,124.90167
Turog,16.61111,121.675
Turod Sur,16.6702,121.4721
Turod Norte,16.6764,121.4736
Turod,17.9,120.51667
Turod,17.7894,120.4308
Turod,17.60251,120.4404
Turod,17.06552,120.46043
Turod,15.81667,120.73333
Turo,14.80833,120.93778
Turnina Island,11.5871,123.2921
Turia-Rock,11.0431,123.1031
Tural,13.7333,123.3901
Turda,12.0963,120.3075
Turco,16.06723,120.55408
Turayong,16.94435,121.77944
Turatoc,18.32959,121.24822
Turague,13.61667,123.53333
Turac,15.36667,120.9
Tuquipa,17.33333,120.65
Tuquib,17.4046,120.6305
Tuquian Point,13.6016,122.20999
Tupsan,9.19917,124.77694
Tup-on,8.94278,124.97167
Tup-on,8.91667,125.01667
Tupol,10.88333,122.48333
Tuplac,16.76657,121.07994
Tuplac,16.6,120.95
Tupilac River,7.62898,122.45236
Tupilac Peak,7.70186,122.35346
Tupilac Hill,7.68333,122.46667
Tupi,6.33444,124.95278
Tupi,6.31667,124.95
Tupas,11.513,123.108
Tupax,16.51917,121.66518
Tupas River,11.4984,123.1331
Tupas,13.55,123.08333
Tupas,10.31667,123.91667
Tupas,10.2211,123.6125
Tupas,9.98421,123.44661
Tupa River,16.0846,119.7697
Tupang,17.90483,121.64099
Tupang,17.01667,120.9
Tupal Creek,7.93333,124.83333
Tupak,7.31778,124.02028
Estancia,17.4498,120.5209
Tupuc,17.55632,121.31465
Tupa,17.48397,121.87463
Tupac,17.313,121.4371
Tupo,16.3287,119.8597
Tupa,16.0841,119.7826
Tuog,12.2946,125.2302
Tu-og,10.78333,122.38333
Tuod,17.56667,121.25
Tuod,8.34333,124.35417
Tunuan,7.07028,124.02
Tuntung Point,13.15429,121.44192
Tunog Hills,12.25,123.26667
Tuno Creek,14.8809,121.5872
Mount Tuno,11.07063,122.27781
Tuno,11.28333,122.05
Tunnipe,16.56667,120.46667
Tunlub,10.6583,123.8541
Tunkong Manga,14.78778,121.07861
Tunkay,10.28333,123.86667
Tungup River,16.36667,121.33333
Tungui,17.28333,121.8
Tungtungin,14.18333,121.21667
Tungtung,17.8993,121.59385
Tongtong,6.1325,120.88417
Mount Tungtayan,16.8338,120.6514
Tungo Point,10.1399,125.4756
Tangco Point,12.16675,124.4187
Tongonan,12.9381,122.05732
Tungol,7.08083,124.75306
Mount Tungo,11.8003,121.9583
Tungo,10.1426,122.9479
Tunglugun,7.32111,122.33917
Sapang Tunglu,14.86667,120.63333
Tungkop,10.24278,123.7864
Tungkong Mangga,14.7899,121.07684
Tungkip River,11.4,125.55
Luuk,6.0714,121.78579
Tongkil,6.02517,121.83632
Tunghaan,10.25418,123.779
Tung Gusung,4.75,119.4
Tunggo Point,12.90231,121.72482
Tunggui,17.35767,121.77446
Tungel,18.40105,120.76378
Tungcab River,16.3597,121.6747
Tungcab,16.3646,121.7032
Tungbukan Island,4.90028,119.93111
Tungbanghan Point,5.0152,120.0155
Tungay,10.83333,122.53333
Tungawan,7.50806,122.37111
Tungawan,7.53333,122.36667
Tungawan River,7.46737,122.35431
Tungawan Bay,7.4375,122.36972
Tungatunga,9.2,123.26667
Tungasungay Point,6.28833,121.96382
Tunga River,11.2,124.73333
Tungao Point,14.72336,121.90635
Tungao Point,12.11916,121.35281
Tungao Bay,12.1,121.35
Tungao,8.77841,125.5683
Tungao Airport,8.78333,125.55
Mount Tungal,5.68104,120.81614
Tungel,17.8865,121.87394
Tungal,13.84725,120.95976
Tungal,5.08333,120.26667
Tunga,11.3693,124.3958
Tunga,11.24556,124.75167
Tunga,10.8928,123.5002
Tunga,9.95269,123.39702
Tunga,9.6968,123.3835
Tunga,9.64667,123.94667
Tunga,7.2983,125.8567
Tunga,11.25,124.75
Mount Tundalara,12.0296,120.232
Tundaan,5.78306,121.15083
Tunbauhan Island,5.2589,120.2643
Tunasan,14.37917,121.0525
Tuna River,6.38333,124.08333
Tuna Reef,11.60167,120.21167
Tuna Point,6.37627,124.05724
Tunao,7.34278,124.34667
Tunanoan,7.3,124.68333
Tuna Bay,6.3825,124.07306
Tunaan,7.96667,123.75
Tuna,14.3305,121.2419
Tuna,6.38194,124.06167
Tomolod Point,19.39109,121.39087
Tumulac Point,12.56667,123.96667
Tumuctoc,10.50176,123.3034
Tumucalao,18.23333,120.63333
Tumpagon,8.37833,124.49778
Tumpa,13.2007,123.6358
Tumog River,18.32968,121.41274
Tumog,18.32125,121.38081
Tumitus,7.39417,122.38583
Tumingad,12.43649,122.00085
Tumindo Shoal,7.05,118.48333
Tumindao Reef,4.65972,119.35056
Gusong Point,4.74364,119.38893
Tumindao Island,4.73022,119.4124
Tumindao Channel,4.57429,119.42522
Tumindao,4.7425,119.39139
Tuminabo,8.3,124.33333
Tumibo,13.83826,120.09442
Tumedtedted Creek,18.03333,120.56667
Tumedtedted,18.0153,120.6384
Tumcon Ilaya,10.95,122.63333
Tumcon Ilawod,10.91667,122.66667
Tumbayog,13.3,122.58333
Tumbar,15.9859,120.2466
Tumbao,6.68647,124.79238
Tumba Moro,6.9574,121.9729
Tumbal,17.3982,120.7085
Tumbag River,13.22316,122.5971
Tumbaga Point,13.7348,120.2872
Tumbagahan,12.5035,123.4463
Tumbagaan Island,5.3742,120.3136
Tumbagaan,5.3656,120.3139
Tumbaga,15.43075,120.74063
Tumbaga,14.2553,122.7085
Tumbaga,13.9482,121.5118
Tumbaga,7.03333,125.05
Tumayan,13.8998,122.1723
Tumay,10.95,122.63333
Tumaway,14.09914,121.03131
Tumauini,17.27663,121.80854
Tumauini,17.26667,121.88333
Tumatum Point,11.96266,123.15641
Mount Tumatangas,5.997,120.96252
Tumaruk Rock,20.47215,122.03697
Tumarog,11.66667,125.36667
Tumarino Creek,16.0803,120.60526
Tuma Reef,12.25,123.11667
Tumarbong Point,10.35239,119.4273
Tumarbong Bay,10.36999,119.4605
Tumarbong,10.37659,119.4579
Tumaras Point,13.3284,123.9291
Tumaras,7.51806,125.03083
Tumaras,7.48722,125.015
Tumarabong River,9.27639,118.03833
Tumaquip Hacienda,10.33333,123.05
Tumapon,13.4314,121.8543
Tumapit,8.1312,123.431
Tumao River,7.87333,122.185
Tumao Point,7.86917,122.17167
Tumao,7.87306,122.18667
Tumano Island,8.251,126.34849
Tumangon,7.15,124.81667
Tumanda Point,10.5701,122.7074
Port Tumanao,5.45,125.45
Tumanan Peninsula,7.53167,122.79861
Tomana West,15.88911,120.60589
Tumana,15.76667,120.98333
Tumana,15.7816,121.0089
Tumana,14.81392,120.97854
Tumampit River,8.98333,125.55
Tumalutab,6.98333,122.35
Tumalung Bay,7.38583,122.87333
Tumalum Point,12.91241,122.08552
Tumalum,12.91571,122.08591
Mount Tumalpoc,17.7082,120.9469
Umalong Creek,13.2619,122.6103
Tumalistis River,10.98333,124.53333
Tumalip,17.55,120.9
Tumalintigan Point,10.6174,122.7267
Tumalim River,14.0619,120.7047
Tumalim,14.0801,120.7231
Tumalaytay Point,12.27944,123.22781
Tumalaytay Island,12.28334,123.21631
Tumalaytay,12.27584,123.23201
Tumalawas,9.9353,122.6574
Tumulalud,11.4249,122.5685
Tumajubun Point,6.41917,122.065
Tumajubun Cascade,6.41667,122.06667
Tumajubong,6.5,122.03333
Tumaguinting,7.14056,124.38611
Tumaguin Island,11.4565,123.2818
Tumagoktok,13.93333,122.65
Tumagman Point,11.61667,124.8
Tumagboc River,10.635,122.2427
Tumagboc,10.68816,122.2029
Tumaga River,6.92194,122.15639
Tumagabok,13.3631,121.9996
Tumaga,6.93921,122.07821
Tumadgo Point,6.75252,126.25958
Tumacob,6.85952,126.30348
Tulusan River,14.71667,121.7
Tuluran Point,11.00167,119.26889
Tuluran Island,10.9817,119.2786
Tulungatung,6.97455,121.95773
Tulong,18.0123,121.4648
Tulunaun Island,11.5548,123.2324
Tulunan,6.83444,124.87694
Tulunan,6.81667,124.96667
Kalipapa River,7.6167,123.3833
Tuluan Cutoff,10.87786,119.35053
Tuluan,8.1095,123.544
Tulu,13.38333,123.68333
Tultugan,9.87528,123.85444
Tulosan,6.58557,124.07464
Tulogan,6.64833,125.31972
Milagrosa,14.17201,121.13322
Tulnalutan Island,6.98278,122.35306
Tulnagan,18.4189,120.5955
Tulnac,16.1101,120.5192
Tulling,5.5631,120.8325
Tuliahan,14.6898,121.0165
Tuliw,13.3895,123.6943
Tulingon Point,11.89297,122.01821
Tuligapo Point,12.4512,123.7743
Tuligan Point,6.44806,122.22056
Tulid Napamugsuan,14.83333,120.6
Tulic,9.87209,123.58268
Tulian Island,6.01605,120.88126
Tullahan River,14.67542,120.96499
Tuliahan,14.6833,120.9667
Tuli,7.23333,125.41667
Tuigeo,17.2645,121.0946
Tulayon Forest,11.4498,122.39961
Tulaynapatpat,13.8457,121.1438
Tulay na Lupa,14.0934,122.7862
Tulaybulo,13.41667,120.71667
Tulay Buhangin,13.9094,121.7876
Tulayan Island,6.02528,121.32139
Tulayan,6.02,121.31611
Tulay,6.05,121
Tulay,14.93333,120.91667
Tulay,14.26969,120.76925
Tulay,14.13361,120.78167
Tulatula-an,11.0508,122.7028
Tulatula,13.95,122.66667
Tulatula,13.13333,123.63333
Tulatula,12.83333,123.83333
Tulatula,10.78333,122.03333
Tulat,15.78333,121
Tolaracan,10.9329,122.56
Tulariquin River,10.14391,119.226
Tulariquin Bay,10.14001,119.2336
Tulariquin,10.14591,119.2121
Tulaong River,12.8633,120.7844
Tulaong,12.8426,120.7886
Tuliao,16.0097,120.3989
Tulang Point,10.16014,124.20735
Tulang,11.7924,122.2065
Tulang,10.15,124.23333
Tulang,10.14778,124.20833
Tulon,9.92972,123.51222
Tulan,14.89238,121.96371
Tulan,5.80083,125.18
Tulin Can,5.7187,120.8838
Mount Tulajon,10.75095,122.1701
Tulaid,16.93136,121.19274
Tulag,5.51667,120.81667
Tulac,11.56667,124.93333
Tulaan,11.3855,124.8078
Tula,12.40361,124.96111
Tula,11.88528,125.24611
Tucuran,7.8524,123.5743
Tukuran,7.9065,123.5384
Tukulan,6.30278,125.60111
Tucucan,17.11505,121.01774
Tuktukan,14.82841,120.89047
Tuktukan,14.5321,121.075
Tuktuk,15.9,120.38333
Tuktuk,11.4008,124.4568
Tuktuguin,17.54362,121.34245
Tukso River,15.9295,120.7862
Tukiak,16.58333,120.93333
Mount Tukay,5.9328,120.9482
Tukay,5.92222,120.95694
Tukanadilas,6.2,125
Tuka-na-Butiren,7.11667,124.4
Tukanabago,6.70361,124.8375
Tukalabeng,6.2,125
Tukal,5.42694,125.40639
Tukanadilas,6.4513,124.88706
Tuka Bay,7.66667,123.96667
Tuka,7.83167,124.11611
Tuka,7.6623,123.9771
Tuka,6.89861,124.56278
Tujud Island,13.23849,121.42612
Tujau Creek,12.86667,124
Tuisi,14.84461,121.14405
Mount Tuivo,12.0519,123.9369
Tubung,17.29243,121.80665
Tuhian,13.6222,122.2178
Tuh,16.03333,120.36667
Tugwachan,17.06667,121.25
Tugura-ao,10.65,122.23333
Tugulan Creek,8.05,124.9
Tiquiwan Point,13.9267,122.4495
Tugis River,12.35799,122.03633
Tuguis Creek,10.3057,122.8913
Tuguis,11.2627,122.942
Tuguis,10.323,122.9041
Tuguipa,10.37778,124.82
Tuguilan River,13.2218,120.5805
Tuguilan,13.2325,120.5575
Tuguib,17.4,120.63333
Tuguib,11.63333,125.11667
Tugui Grande,16.2105,119.8581
Tugui,15.26667,120.71667
Tugues River,5.96667,124.68333
Tuguis,5.95889,124.67556
Tuguegarao,17.61577,121.72285
Tuguegarao,16.7088,121.6907
Tuguegarao City,17.61667,121.75
Tugubun Point,6.99531,126.45838
Tugtug,13.8477,121.0707
Tugpan Creek,14.79541,121.91213
Tugpan Point,15.05736,121.94787
Tugpan,14.79708,121.92031
Tugos,14.26667,122.75
Tugos,13.7285,122.2161
Tugos,13.3809,121.8592
Tugos,12.96667,124
Tugop,11.06667,125
Tugop,7.97806,125.325
Tugop,7.63222,122.83306
Tugnug Point,11.35,125.63333
Tugias,5.96667,121.3
Tughan,12.85,123.98333
Tugbagnon,12.6476,123.889
Tugdan Point,12.3136,122.0879
Tugdan,12.3134,122.0853
Tugbungan Point,12.9578,122.09821
Tugbungan,12.9573,122.08631
Tugbungan,6.92,122.10583
Tugbugan River,12.6441,123.8913
Tugbugan Point,12.65,123.88333
Tugbuang River,9.22517,118.3818
Tugbongan,10.36527,123.96171
Tugbong,11.01667,124.6
Tugbok,7.10861,125.48528
Tugbo,12.3512,123.6353
Tugban River,12.56667,125.08333
Mount Tugaya,7.88333,124.16667
Tugaya,7.9,124.13333
Tugauing Daco,9.2145,123.2647
Tuga Tuga,5.2468,120.0398
Tugatug,15.6435,121.1711
Tugatog,14.93638,121.02243
Tugatog,14.66417,120.97139
Tugas River,12.6,124.06667
Tugas River,12.1,125.11667
Tugas River,10.8068,124.7668
Tugas Point,11.3417,124.3372
Tugas Point,10.14944,124.61861
Tugas Point,9.48278,125.9575
Tugas Peninsula,9.46667,125.95
Tugaslon,10.81667,122.43333
Tugas Creek,7.8,124.95
Tugasan River,8.06667,124.85
Tugasan Point,11.9,125.43333
Tugas,12.6,123.98333
Tugas,12.35,124.33333
Tugas,12.16667,125.2
Tugas,11.7239,122.2869
Tugas,11.5428,124.8033
Jalavig,11.4348,122.6246
Tugas,11.3397,124.3416
Tugas,11.26667,123.01667
Tugas,10.9909,122.4549
Tugas,10.8666,122.5394
Tugas,10.8111,124.7659
Tugas,10.34417,124.87722
Tugas,10.1514,124.6173
Tugas,9.8036,124.4941
Tugas,8.6576,123.613
Tugas,6.06,121.0525
Tuga River,15.5357,119.9794
Tugar,8.19139,124.07139
Tugapangan Point,7.40444,124.15389
Tugan River,13.4125,120.706
Tuganay River,7.31833,125.73417
Tuganay,7.36889,125.72306
Tugan,13.4042,120.7298
Tugal River,6.6,124.8
Tugal,6.60778,124.80389
Tugabi,16.7532,120.5363
Tuga,17.50369,121.43798
Tuft Hill,10.1,118.76667
Piedra Tuff,6.61667,125.43333
Tuey Peak,16.3,120.63333
Tuela,16.5221,120.5927
Tue Creek,14.86633,120.42697
Tue,17.45903,120.92685
Tue,16.9754,120.831
Mount Tudul,5.95528,125.49444
Tudturan,14.73248,121.67007
Tudi River,6.59162,124.80164
Tuding,16.41085,120.6422
Tudela River,8.2488,123.85656
Tudela,10.6383,124.47287
